date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1996-09-01 00:00:00,Bolivia,Peru,0,0,FIFA World Cup qualification,La Paz,Bolivia,False
1996-09-01 00:00:00,Colombia,Chile,4,1,FIFA World Cup qualification,Barranquilla,Colombia,False
1996-09-01 00:00:00,Ecuador,Venezuela,1,0,FIFA World Cup qualification,Quito,Ecuador,False
1996-09-01 00:00:00,Greece,Bosnia and Herzegovina,3,0,FIFA World Cup qualification,Kalamáta,Greece,False
1996-09-01 00:00:00,Hungary,Finland,1,0,FIFA World Cup qualification,Budapest,Hungary,False
1996-09-01 00:00:00,Israel,Bulgaria,2,1,FIFA World Cup qualification,Ramat-Gan,Israel,False
1996-09-01 00:00:00,Latvia,Sweden,1,2,FIFA World Cup qualification,Riga,Latvia,False
1996-09-01 00:00:00,Moldova,England,0,3,FIFA World Cup qualification,Chișinău,Moldova,False
1996-09-01 00:00:00,Norway,Georgia,1,0,Friendly,Oslo,Norway,False
1996-09-01 00:00:00,Russia,Cyprus,4,0,FIFA World Cup qualification,Moscow,Russia,False
1996-09-01 00:00:00,Singapore,Malaysia,1,1,AFF Championship,Singapore,Singapore,False
1996-09-01 00:00:00,Slovenia,Denmark,0,2,FIFA World Cup qualification,Ljubljana,Slovenia,False
1996-09-01 00:00:00,Trinidad and Tobago,Costa Rica,0,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
1996-09-02 00:00:00,Cambodia,Vietnam,1,3,AFF Championship,Singapore,Singapore,True
1996-09-02 00:00:00,Laos,Indonesia,1,5,AFF Championship,Singapore,Singapore,True
1996-09-02 00:00:00,Philippines,Thailand,0,5,AFF Championship,Singapore,Singapore,True
1996-09-04 00:00:00,Czech Republic,Iceland,2,1,Friendly,Jablonec nad Nisou nad Nisou,Czech Republic,False
1996-09-04 00:00:00,Faroe Islands,Spain,2,6,FIFA World Cup qualification,Toftir,Faroe Islands,False
1996-09-04 00:00:00,Jamaica,Costa Rica,2,0,Friendly,Kingston,Jamaica,False
1996-09-04 00:00:00,Malaysia,Philippines,7,0,AFF Championship,Singapore,Singapore,True
1996-09-04 00:00:00,Poland,Germany,0,2,Friendly,Zabrze,Poland,False
1996-09-04 00:00:00,Singapore,Brunei,3,0,AFF Championship,Singapore,Singapore,False
1996-09-05 00:00:00,Myanmar,Cambodia,5,0,AFF Championship,Singapore,Singapore,True
1996-09-05 00:00:00,Laos,Vietnam,1,1,AFF Championship,Singapore,Singapore,True
1996-09-05 00:00:00,Lebanon,Oman,1,2,Friendly,Beirut,Lebanon,False
1996-09-06 00:00:00,Singapore,Philippines,3,0,AFF Championship,Singapore,Singapore,False
1996-09-06 00:00:00,Thailand,Brunei,6,0,AFF Championship,Singapore,Singapore,True
1996-09-07 00:00:00,Myanmar,Vietnam,1,4,AFF Championship,Singapore,Singapore,True
1996-09-07 00:00:00,Indonesia,Cambodia,3,0,AFF Championship,Singapore,Singapore,True
1996-09-08 00:00:00,Brunei,Philippines,1,0,AFF Championship,Singapore,Singapore,True
1996-09-08 00:00:00,El Salvador,Cuba,5,0,FIFA World Cup qualification,San Salvador,El Salvador,False
1996-09-08 00:00:00,Thailand,Malaysia,1,1,AFF Championship,Singapore,Singapore,True
1996-09-09 00:00:00,Indonesia,Myanmar,6,1,AFF Championship,Singapore,Singapore,True
1996-09-09 00:00:00,Laos,Cambodia,1,0,AFF Championship,Singapore,Singapore,True
1996-09-10 00:00:00,Brunei,Malaysia,0,6,AFF Championship,Singapore,Singapore,True
1996-09-10 00:00:00,Singapore,Thailand,0,1,AFF Championship,Singapore,Singapore,False
1996-09-11 00:00:00,Japan,Uzbekistan,1,0,Friendly,Tokyo,Japan,False
1996-09-11 00:00:00,Laos,Myanmar,2,4,AFF Championship,Singapore,Singapore,True
1996-09-11 00:00:00,Vietnam,Indonesia,1,1,AFF Championship,Singapore,Singapore,True
1996-09-13 00:00:00,Malaysia,Indonesia,3,1,AFF Championship,Singapore,Singapore,True
1996-09-13 00:00:00,Thailand,Vietnam,4,2,AFF Championship,Singapore,Singapore,True
1996-09-14 00:00:00,Australia,Ghana,2,0,Simba Tournament,Durban,South Africa,True
1996-09-14 00:00:00,South Africa,Kenya,1,0,Simba Tournament,Durban,South Africa,False
1996-09-15 00:00:00,Indonesia,Vietnam,2,3,AFF Championship,Singapore,Singapore,True
1996-09-15 00:00:00,Jamaica,Honduras,3,0,FIFA World Cup qualification,Kingston,Jamaica,False
1996-09-15 00:00:00,Senegal,Mali,1,0,Friendly,Saint-Louis,Senegal,False
1996-09-15 00:00:00,Thailand,Malaysia,1,0,AFF Championship,Singapore,Singapore,True
1996-09-16 00:00:00,Papua New Guinea,Solomon Islands,1,1,FIFA World Cup qualification,Lae,Papua New Guinea,False
1996-09-17 00:00:00,Oman,Zambia,0,0,Friendly,Muscat,Oman,False
1996-09-18 00:00:00,Czech Republic,Malta,6,0,FIFA World Cup qualification,Teplice,Czech Republic,False
1996-09-18 00:00:00,Ghana,Kenya,1,0,Simba Tournament,Johannesburg,South Africa,True
1996-09-18 00:00:00,Romania,United Arab Emirates,1,2,Friendly,Bucharest,Romania,False
1996-09-18 00:00:00,Solomon Islands,Vanuatu,1,1,FIFA World Cup qualification,Lae,Papua New Guinea,True
1996-09-18 00:00:00,South Africa,Australia,2,0,Simba Tournament,Johannesburg,South Africa,False
1996-09-19 00:00:00,El Salvador,Venezuela,0,1,Friendly,San Salvador,El Salvador,False
1996-09-20 00:00:00,Papua New Guinea,Vanuatu,2,1,FIFA World Cup qualification,Lae,Papua New Guinea,False
1996-09-20 00:00:00,Qatar,Sri Lanka,3,0,FIFA World Cup qualification,Doha,Qatar,False
1996-09-21 00:00:00,Australia,Kenya,4,0,Simba Tournament,Pretoria,South Africa,True
1996-09-21 00:00:00,Honduras,Mexico,2,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False
