date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2019-06-17 00:00:00,Isle of Man,Hitra,7,1,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-17 00:00:00,Guernsey,Shetland,2,1,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-17 00:00:00,Japan,Chile,0,4,Copa América,São Paulo,Brazil,True
2019-06-17 00:00:00,Curaçao,El Salvador,0,1,Gold Cup,Kingston,Jamaica,True
2019-06-17 00:00:00,Jamaica,Honduras,3,2,Gold Cup,Kingston,Jamaica,False
2019-06-17 00:00:00,Tunisia,Burundi,2,1,Friendly,Radès,Tunisia,False
2019-06-18 00:00:00,Ynys Môn,Jersey,1,0,Inter Games Football Tournament,Anglesey,Wales,False
2019-06-18 00:00:00,Western Isles,Orkney,1,2,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-18 00:00:00,Isle of Man,Alderney,6,1,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-18 00:00:00,Guernsey,Saint Helena,9,0,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-18 00:00:00,Bolivia,Peru,1,3,Copa América,Rio de Janeiro,Brazil,True
2019-06-18 00:00:00,Brazil,Venezuela,0,0,Copa América,Salvador,Brazil,False
2019-06-18 00:00:00,Panama,Trinidad and Tobago,2,0,Gold Cup,Saint Paul,United States,True
2019-06-18 00:00:00,United States,Guyana,4,0,Gold Cup,Saint Paul,United States,False
2019-06-18 00:00:00,Benin,Mauritania,3,1,Friendly,Marrakech,Morocco,True
2019-06-19 00:00:00,Colombia,Qatar,1,0,Copa América,São Paulo,Brazil,True
2019-06-19 00:00:00,Argentina,Paraguay,1,1,Copa América,Belo Horizonte,Brazil,True
2019-06-19 00:00:00,Cuba,Martinique,0,3,Gold Cup,Denver,United States,True
2019-06-19 00:00:00,Mexico,Canada,3,1,Gold Cup,Denver,United States,True
2019-06-19 00:00:00,Ivory Coast,Zambia,4,1,Friendly,Abu Dhabi,United Arab Emirates,True
2019-06-20 00:00:00,Western Isles,Saint Helena,2,1,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-20 00:00:00,Orkney,Alderney,1,2,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-20 00:00:00,Jersey,Hitra,3,1,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-20 00:00:00,Ynys Môn,Shetland,2,1,Inter Games Football Tournament,Anglesey,Wales,False
2019-06-20 00:00:00,Isle of Man,Guernsey,2,3,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-20 00:00:00,Uruguay,Japan,2,2,Copa América,Porto Alegre,Brazil,True
2019-06-20 00:00:00,Nicaragua,Haiti,0,2,Gold Cup,Frisco,United States,True
2019-06-20 00:00:00,Costa Rica,Bermuda,2,1,Gold Cup,Frisco,United States,True
2019-06-21 00:00:00,Shetland,Isle of Man,0,5,Inter Games Football Tournament,Anglesey,Wales,True
2019-06-21 00:00:00,Ynys Môn,Guernsey,2,1,Inter Games Football Tournament,Anglesey,Wales,False
2019-06-21 00:00:00,Egypt,Zimbabwe,1,0,African Cup of Nations,Cairo,Egypt,False
