date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1993-06-26 00:00:00,Ecuador,Paraguay,3,0,Copa América,Quito,Ecuador,False
1993-06-26 00:00:00,Egypt,Romania,3,2,Korea Cup,Seoul,South Korea,True
1993-06-26 00:00:00,South Korea,Czech Republic,1,0,Korea Cup,Seoul,South Korea,False
1993-06-27 00:00:00,Brazil,Argentina,1,1,Copa América,Guayaquil,Ecuador,True
1993-06-27 00:00:00,Iran,Syria,1,1,FIFA World Cup qualification,Tehran,Iran,False
1993-06-27 00:00:00,Oman,Taiwan,2,1,FIFA World Cup qualification,Tehran,Iran,True
1993-06-27 00:00:00,Peru,Mexico,2,4,Copa América,Quito,Ecuador,True
1993-06-28 00:00:00,South Korea,Egypt,0,1,Korea Cup,Seoul,South Korea,False
1993-06-29 00:00:00,Costa Rica,Mexico,0,2,Friendly,San José,Costa Rica,False
1993-06-30 00:00:00,Ecuador,Mexico,0,2,Copa América,Quito,Ecuador,False
1993-07-01 00:00:00,Colombia,Argentina,0,0,Copa América,Guayaquil,Ecuador,True
1993-07-02 00:00:00,Estonia,Latvia,0,2,Baltic Cup,Pärnu,Estonia,False
1993-07-02 00:00:00,Oman,Iran,0,1,FIFA World Cup qualification,Damascus,Syria,True
1993-07-02 00:00:00,Syria,Taiwan,8,1,FIFA World Cup qualification,Damascus,Syria,False
1993-07-03 00:00:00,Ecuador,Colombia,0,1,Copa América,Portoviejo,Ecuador,False
1993-07-03 00:00:00,Latvia,Lithuania,0,0,Baltic Cup,Pärnu,Estonia,True
1993-07-03 00:00:00,Nigeria,Algeria,4,1,FIFA World Cup qualification,Lagos,Nigeria,False
1993-07-04 00:00:00,Argentina,Mexico,2,1,Copa América,Guayaquil,Ecuador,True
1993-07-04 00:00:00,Estonia,Lithuania,2,1,Baltic Cup,Pärnu,Estonia,False
1993-07-04 00:00:00,Gabon,Mali,0,2,Friendly,Moanda,Gabon,False
1993-07-04 00:00:00,Jamaica,Costa Rica,1,1,Friendly,Kingston,Jamaica,False
1993-07-04 00:00:00,Syria,Oman,2,1,FIFA World Cup qualification,Damascus,Syria,False
1993-07-04 00:00:00,Zambia,Morocco,2,1,FIFA World Cup qualification,Lusaka,Zambia,False
1993-07-04 00:00:00,Zimbabwe,Cameroon,1,0,FIFA World Cup qualification,Harare,Zimbabwe,False
1993-07-04 00:00:00,Gibraltar,Jersey,1,2,Island Games,Isle of Wight,England,True
1993-07-04 00:00:00,Ynys Môn,Greenland,0,1,Island Games,Isle of Wight,England,True
1993-07-04 00:00:00,Isle of Wight,Isle of Man,1,0,Island Games,Isle of Wight,England,False
1993-07-04 00:00:00,Åland Islands,Shetland,3,1,Island Games,Isle of Wight,England,True
1993-07-05 00:00:00,Jersey,Greenland,4,2,Island Games,Isle of Wight,England,True
1993-07-05 00:00:00,Ynys Môn,Gibraltar,1,0,Island Games,Isle of Wight,England,True
1993-07-05 00:00:00,Isle of Man,Åland Islands,2,0,Island Games,Isle of Wight,England,True
1993-07-05 00:00:00,Isle of Wight,Shetland,2,0,Island Games,Isle of Wight,England,False
1993-07-06 00:00:00,Malawi,Eswatini,3,1,Friendly,Blantyre,Malawi,False
1993-07-06 00:00:00,Syria,Iran,1,1,FIFA World Cup qualification,Damascus,Syria,False
1993-07-06 00:00:00,Greenland,Gibraltar,5,0,Island Games,Isle of Wight,England,True
1993-07-06 00:00:00,Jersey,Ynys Môn,2,2,Island Games,Isle of Wight,England,True
1993-07-06 00:00:00,Shetland,Isle of Man,1,5,Island Games,Isle of Wight,England,True
1993-07-06 00:00:00,Isle of Wight,Åland Islands,0,2,Island Games,Isle of Wight,England,False
1993-07-07 00:00:00,Ivory Coast,Niger,3,2,Friendly,Abidjan,Ivory Coast,False
1993-07-08 00:00:00,Malawi,Eswatini,1,1,Friendly,Lilongwe,Malawi,False
1993-07-08 00:00:00,Shetland,Gibraltar,1,0,Island Games,Isle of Wight,England,True
