date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2009-11-30 00:00:00,Ethiopia,Djibouti,5,0,CECAFA Cup,Nairobi,Kenya,True
2009-12-01 00:00:00,Zanzibar,Tanzania,0,1,CECAFA Cup,Mumias,Kenya,True
2009-12-02 00:00:00,Burundi,Uganda,0,2,CECAFA Cup,Mumias,Kenya,True
2009-12-02 00:00:00,Ethiopia,Zambia,0,1,CECAFA Cup,Nairobi,Kenya,True
2009-12-02 00:00:00,Kenya,Djibouti,2,0,CECAFA Cup,Nairobi,Kenya,False
2009-12-03 00:00:00,Rwanda,Eritrea,2,1,CECAFA Cup,Nairobi,Kenya,True
2009-12-04 00:00:00,Bangladesh,Bhutan,4,1,SAFF Cup,Dhaka,Bangladesh,False
2009-12-04 00:00:00,Djibouti,Zambia,0,6,CECAFA Cup,Nairobi,Kenya,True
2009-12-04 00:00:00,Sri Lanka,Pakistan,1,0,SAFF Cup,Dhaka,Bangladesh,True
2009-12-04 00:00:00,Tanzania,Burundi,1,0,CECAFA Cup,Mumias,Kenya,True
2009-12-05 00:00:00,Dominica,British Virgin Islands,4,0,Friendly,Roseau,Dominica,False
2009-12-05 00:00:00,Kenya,Ethiopia,2,0,CECAFA Cup,Nairobi,Kenya,False
2009-12-05 00:00:00,Maldives,Nepal,1,1,SAFF Cup,Dhaka,Bangladesh,True
2009-12-05 00:00:00,Somalia,Eritrea,1,3,CECAFA Cup,Nairobi,Kenya,True
2009-12-05 00:00:00,Uganda,Zanzibar,0,0,CECAFA Cup,Mumias,Kenya,True
2009-12-06 00:00:00,Bangladesh,Pakistan,0,0,SAFF Cup,Dhaka,Bangladesh,False
2009-12-06 00:00:00,Sri Lanka,Bhutan,6,0,SAFF Cup,Dhaka,Bangladesh,True
2009-12-07 00:00:00,Kenya,Uganda,0,1,CECAFA Cup,Nairobi,Kenya,False
2009-12-07 00:00:00,Maldives,Afghanistan,3,1,SAFF Cup,Dhaka,Bangladesh,True
2009-12-07 00:00:00,Zambia,Zanzibar,0,0,CECAFA Cup,Nairobi,Kenya,True
2009-12-08 00:00:00,Bangladesh,Sri Lanka,2,1,SAFF Cup,Dhaka,Bangladesh,False
2009-12-08 00:00:00,Pakistan,Bhutan,7,0,SAFF Cup,Dhaka,Bangladesh,True
2009-12-08 00:00:00,Tanzania,Eritrea,4,0,CECAFA Cup,Nairobi,Kenya,True
2009-12-09 00:00:00,Afghanistan,Nepal,0,3,SAFF Cup,Dhaka,Bangladesh,True
