date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1981-06-22 00:00:00,Indonesia,Liechtenstein,2,3,Korea Cup,Seoul,South Korea,True
1981-06-22 00:00:00,Malta,Thailand,2,0,Korea Cup,Seoul,South Korea,True
1981-06-23 00:00:00,Malawi,Tanzania,0,0,Friendly,Nchalo,Malawi,False
1981-06-24 00:00:00,Hong Kong,Macau,3,1,Friendly,So Kon Po,Hong Kong,False
1981-06-24 00:00:00,Sweden,Portugal,3,0,FIFA World Cup qualification,Solna,Sweden,False
1981-06-25 00:00:00,Mozambique,Angola,0,1,Friendly,Maputo,Mozambique,False
1981-06-26 00:00:00,Zambia,DR Congo,3,1,Friendly,Lusaka,Zambia,False
1981-06-27 00:00:00,Angola,Zimbabwe,1,1,Friendly,Maputo,Mozambique,True
1981-06-27 00:00:00,Liberia,Ghana,0,0,Friendly,Monrovia,Liberia,False
1981-06-28 00:00:00,Guinea,Ethiopia,2,2,African Cup of Nations qualification,Conakry,Guinea,False
1981-06-28 00:00:00,Venezuela,Spain,0,2,Friendly,Caracas,Venezuela,False
1981-06-28 00:00:00,Zambia,DR Congo,2,2,Friendly,Lusaka,Zambia,False
1981-07-02 00:00:00,Colombia,Spain,1,1,Friendly,Bogotá,Colombia,False
1981-07-02 00:00:00,Finland,Norway,3,1,Nordic Championship,Helsinki,Finland,False
1981-07-05 00:00:00,Barbados,Trinidad and Tobago,1,1,CFU Caribbean Cup qualification,Bridgetown,Barbados,False
1981-07-05 00:00:00,Chile,Spain,1,1,Friendly,Santiago,Chile,False
1981-07-05 00:00:00,Dominica,Guadeloupe,2,3,CFU Caribbean Cup qualification,Roseau,Dominica,False
1981-07-05 00:00:00,Saint Vincent and the Grenadines,Martinique,2,1,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,False
1981-07-06 00:00:00,Malawi,Mozambique,3,1,Friendly,Blantyre,Malawi,False
1981-07-08 00:00:00,Brazil,Spain,1,0,Friendly,Salvador,Brazil,False
