date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2018-06-03 00:00:00,Western Armenia,Kabylia,4,0,CONIFA World Football Cup,Enfield,England,True
2018-06-04 00:00:00,Italy,Netherlands,1,1,Friendly,Turin,Italy,False
2018-06-04 00:00:00,Serbia,Chile,0,1,Friendly,Graz,Austria,True
2018-06-04 00:00:00,Slovakia,Morocco,1,2,Friendly,Geneva,Switzerland,True
2018-06-04 00:00:00,Armenia,Moldova,0,0,Friendly,Kematen,Austria,True
2018-06-04 00:00:00,India,Kenya,3,0,Intercontinental Cup,Mumbai,India,False
2018-06-05 00:00:00,Russia,Turkey,1,1,Friendly,Moscow,Russia,False
2018-06-05 00:00:00,Romania,Finland,2,0,Friendly,Ploiești,Romania,False
2018-06-05 00:00:00,Luxembourg,Georgia,1,0,Friendly,Luxembourg,Luxembourg,False
2018-06-05 00:00:00,Kazakhstan,Azerbaijan,3,0,Friendly,Astana,Kazakhstan,False
2018-06-05 00:00:00,Martinique,French Guiana,3,0,Friendly,Fort-de-France,Martinique,False
2018-06-05 00:00:00,Lithuania,Latvia,1,1,Baltic Cup,Vilnius,Lithuania,False
2018-06-05 00:00:00,Taiwan,New Zealand,0,1,Intercontinental Cup,Mumbai,India,True
2018-06-05 00:00:00,South Africa,Namibia,4,1,COSAFA Cup,Polokwane,South Africa,False
2018-06-05 00:00:00,Eswatini,Botswana,0,2,COSAFA Cup,Polokwane,South Africa,True
2018-06-05 00:00:00,Matabeleland,Kabylia,0,0,CONIFA World Football Cup,Enfield,England,True
2018-06-05 00:00:00,Abkhazia,Tamil Eelam,6,0,CONIFA World Football Cup,Aveley,England,True
2018-06-05 00:00:00,United Koreans in Japan,Tuvalu,5,0,CONIFA World Football Cup,Bracknell,England,True
2018-06-05 00:00:00,Barawa,Northern Cyprus,0,8,CONIFA World Football Cup,Sutton,England,False
2018-06-05 00:00:00,Padania,Panjab,2,0,CONIFA World Football Cup,Bracknell,England,True
2018-06-05 00:00:00,Kárpátalja,Cascadia,3,1,CONIFA World Football Cup,Sutton,England,True
2018-06-05 00:00:00,Western Armenia,Székely Land,0,4,CONIFA World Football Cup,Bromley,England,True
2018-06-06 00:00:00,Norway,Panama,1,0,Friendly,Oslo,Norway,False
2018-06-06 00:00:00,Czech Republic,Nigeria,1,0,Friendly,Schwechat,Austria,True
2018-06-06 00:00:00,Belgium,Egypt,3,0,Friendly,Brussels,Belgium,False
2018-06-06 00:00:00,Belarus,Hungary,1,1,Friendly,Brest,Belarus,False
2018-06-06 00:00:00,Zambia,Madagascar,1,0,COSAFA Cup,Polokwane,South Africa,True
2018-06-06 00:00:00,Lesotho,Zimbabwe,0,0,COSAFA Cup,Polokwane,South Africa,True
2018-06-07 00:00:00,England,Costa Rica,2,0,Friendly,Leeds,England,False
2018-06-07 00:00:00,Uruguay,Uzbekistan,3,0,Friendly,Montevideo,Uruguay,False
2018-06-07 00:00:00,Portugal,Algeria,3,0,Friendly,Lisbon,Portugal,False
2018-06-07 00:00:00,South Korea,Bolivia,0,0,Friendly,Innsbruck,Austria,True
2018-06-07 00:00:00,Iceland,Ghana,2,2,Friendly,Reykjavík,Iceland,False
2018-06-07 00:00:00,Guadeloupe,French Guiana,0,2,Friendly,Fort-de-France,Martinique,True
2018-06-07 00:00:00,India,New Zealand,1,2,Intercontinental Cup,Mumbai,India,False
2018-06-07 00:00:00,Tamil Eelam,Tuvalu,4,3,CONIFA World Football Cup,Sutton,England,True
2018-06-07 00:00:00,Tibet,Kabylia,1,8,CONIFA World Football Cup,Enfield,England,True
2018-06-07 00:00:00,Abkhazia,United Koreans in Japan,2,0,CONIFA World Football Cup,Bromley,England,True
2018-06-07 00:00:00,Barawa,Panjab,0,5,CONIFA World Football Cup,Sutton,England,False
2018-06-07 00:00:00,Cascadia,Western Armenia,4,0,CONIFA World Football Cup,Bromley,England,True
2018-06-07 00:00:00,Northern Cyprus,Padania,3,2,CONIFA World Football Cup,Carshalton,England,True
2018-06-07 00:00:00,Kárpátalja,Székely Land,4,2,CONIFA World Football Cup,Carshalton,England,True
2018-06-08 00:00:00,Germany,Saudi Arabia,2,1,Friendly,Leverkusen,Germany,False
2018-06-08 00:00:00,Croatia,Senegal,2,1,Friendly,Osijek,Croatia,False
2018-06-08 00:00:00,Switzerland,Japan,2,0,Friendly,Lugano,Switzerland,False
2018-06-08 00:00:00,Lithuania,Iran,0,1,Friendly,Moscow,Russia,True
2018-06-08 00:00:00,Poland,Chile,2,2,Friendly,Poznań,Poland,False
2018-06-08 00:00:00,Taiwan,Kenya,0,4,Intercontinental Cup,Mumbai,India,True
2018-06-08 00:00:00,South Africa,Botswana,3,0,COSAFA Cup,Polokwane,South Africa,False
2018-06-08 00:00:00,Madagascar,Lesotho,0,1,COSAFA Cup,Polokwane,South Africa,True
2018-06-09 00:00:00,Zambia,Zimbabwe,2,4,COSAFA Cup,Polokwane,South Africa,True
2018-06-09 00:00:00,Serbia,Bolivia,5,1,Friendly,Graz,Austria,True
2018-06-09 00:00:00,Denmark,Mexico,2,0,Friendly,Brøndby,Denmark,False
2018-06-09 00:00:00,Sweden,Peru,0,0,Friendly,Gothenburg,Sweden,False
2018-06-09 00:00:00,Hungary,Australia,1,2,Friendly,Budapest,Hungary,False
2018-06-09 00:00:00,Estonia,Morocco,1,3,Friendly,Tallinn,Estonia,False
2018-06-09 00:00:00,Latvia,Azerbaijan,1,3,Friendly,Riga,Latvia,False
2018-06-09 00:00:00,Finland,Belarus,2,0,Friendly,Tampere,Finland,False
2018-06-09 00:00:00,Tunisia,Spain,0,1,Friendly,Krasnodar,Russia,True
2018-06-09 00:00:00,France,United States,1,1,Friendly,Lyon,France,False
2018-06-09 00:00:00,Matabeleland,Tamil Eelam,1,0,CONIFA World Football Cup,Aveley,England,True
2018-06-09 00:00:00,Tibet,United Koreans in Japan,1,1,CONIFA World Football Cup,Rotherhithe,England,True
2018-06-09 00:00:00,Kabylia,Abkhazia,0,2,CONIFA World Football Cup,Aveley,England,True
2018-06-09 00:00:00,Barawa,Western Armenia,0,7,CONIFA World Football Cup,Haringey,England,False
2018-06-09 00:00:00,Panjab,Cascadia,3,3,CONIFA World Football Cup,Rotherhithe,England,True
2018-06-09 00:00:00,Padania,Székely Land,0,0,CONIFA World Football Cup,Enfield,England,True
2018-06-09 00:00:00,Northern Cyprus,Kárpátalja,0,0,CONIFA World Football Cup,Enfield,England,True
2018-06-10 00:00:00,Austria,Brazil,0,3,Friendly,Vienna,Austria,False
2018-06-10 00:00:00,India,Kenya,2,0,Intercontinental Cup,Mumbai,India,False
2018-06-11 00:00:00,South Korea,Senegal,0,2,Friendly,Grödig,Austria,True
2018-06-11 00:00:00,Belgium,Costa Rica,4,1,Friendly,Brussels,Belgium,False
2018-06-12 00:00:00,Japan,Paraguay,4,2,Friendly,Innsbruck,Austria,True
2018-06-12 00:00:00,Poland,Lithuania,4,0,Friendly,Warsaw,Poland,False
2018-06-14 00:00:00,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False
2018-06-15 00:00:00,Egypt,Uruguay,0,1,FIFA World Cup,Ekaterinburg,Russia,True
2018-06-15 00:00:00,Morocco,Iran,0,1,FIFA World Cup,Saint Petersburg,Russia,True
2018-06-15 00:00:00,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True
2018-06-16 00:00:00,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True
2018-06-16 00:00:00,Argentina,Iceland,1,1,FIFA World Cup,Moscow,Russia,True
2018-06-16 00:00:00,Peru,Denmark,0,1,FIFA World Cup,Saransk,Russia,True
2018-06-16 00:00:00,Croatia,Nigeria,2,0,FIFA World Cup,Kaliningrad,Russia,True
2018-06-17 00:00:00,Costa Rica,Serbia,0,1,FIFA World Cup,Samara,Russia,True
2018-06-17 00:00:00,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True
2018-06-17 00:00:00,Brazil,Switzerland,1,1,FIFA World Cup,Rostov-on-Don,Russia,True
2018-06-18 00:00:00,Sweden,South Korea,1,0,FIFA World Cup,Nizhny Novgorod,Russia,True
2018-06-18 00:00:00,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True
2018-06-18 00:00:00,Tunisia,England,1,2,FIFA World Cup,Volgograd,Russia,True
2018-06-19 00:00:00,Colombia,Japan,1,2,FIFA World Cup,Saransk,Russia,True
2018-06-19 00:00:00,Poland,Senegal,1,2,FIFA World Cup,Moscow,Russia,True
2018-06-19 00:00:00,Russia,Egypt,3,1,FIFA World Cup,Saint Petersburg,Russia,False
2018-06-20 00:00:00,Portugal,Morocco,1,0,FIFA World Cup,Moscow,Russia,True
2018-06-20 00:00:00,Uruguay,Saudi Arabia,1,0,FIFA World Cup,Rostov-on-Don,Russia,True
2018-06-20 00:00:00,Iran,Spain,0,1,FIFA World Cup,Kazan,Russia,True
2018-06-21 00:00:00,Denmark,Australia,1,1,FIFA World Cup,Samara,Russia,True
2018-06-21 00:00:00,France,Peru,1,0,FIFA World Cup,Ekaterinburg,Russia,True
2018-06-21 00:00:00,Argentina,Croatia,0,3,FIFA World Cup,Nizhny Novgorod,Russia,True
2018-06-22 00:00:00,Brazil,Costa Rica,2,0,FIFA World Cup,Saint Petersburg,Russia,True
2018-06-22 00:00:00,Nigeria,Iceland,2,0,FIFA World Cup,Volgograd,Russia,True
2018-06-22 00:00:00,Serbia,Switzerland,1,2,FIFA World Cup,Kaliningrad,Russia,True
2018-06-23 00:00:00,Belgium,Tunisia,5,2,FIFA World Cup,Moscow,Russia,True
2018-06-23 00:00:00,South Korea,Mexico,1,2,FIFA World Cup,Rostov-on-Don,Russia,True
2018-06-23 00:00:00,Germany,Sweden,2,1,FIFA World Cup,Sochi,Russia,True
2018-06-24 00:00:00,England,Panama,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True
2018-06-24 00:00:00,Japan,Senegal,2,2,FIFA World Cup,Ekaterinburg,Russia,True
2018-06-24 00:00:00,Poland,Colombia,0,3,FIFA World Cup,Kazan,Russia,True
2018-06-25 00:00:00,Russia,Uruguay,0,3,FIFA World Cup,Samara,Russia,False
2018-06-25 00:00:00,Saudi Arabia,Egypt,2,1,FIFA World Cup,Volgograd,Russia,True
2018-06-25 00:00:00,Spain,Morocco,2,2,FIFA World Cup,Kaliningrad,Russia,True
2018-06-25 00:00:00,Iran,Portugal,1,1,FIFA World Cup,Saransk,Russia,True
2018-06-26 00:00:00,Australia,Peru,0,2,FIFA World Cup,Sochi,Russia,True
2018-06-26 00:00:00,Denmark,France,0,0,FIFA World Cup,Moscow,Russia,True
2018-06-26 00:00:00,Nigeria,Argentina,1,2,FIFA World Cup,Saint Petersburg,Russia,True
2018-06-26 00:00:00,Iceland,Croatia,1,2,FIFA World Cup,Rostov-on-Don,Russia,True
2018-06-27 00:00:00,South Korea,Germany,2,0,FIFA World Cup,Kazan,Russia,True
2018-06-27 00:00:00,Mexico,Sweden,0,3,FIFA World Cup,Ekaterinburg,Russia,True
2018-06-27 00:00:00,Serbia,Brazil,0,2,FIFA World Cup,Moscow,Russia,True
2018-06-27 00:00:00,Switzerland,Costa Rica,2,2,FIFA World Cup,Nizhny Novgorod,Russia,True
2018-06-28 00:00:00,Japan,Poland,0,1,FIFA World Cup,Volgograd,Russia,True
2018-06-28 00:00:00,Senegal,Colombia,0,1,FIFA World Cup,Samara,Russia,True
2018-06-28 00:00:00,Panama,Tunisia,1,2,FIFA World Cup,Saransk,Russia,True
2018-06-28 00:00:00,England,Belgium,0,1,FIFA World Cup,Kaliningrad,Russia,True
2018-06-30 00:00:00,France,Argentina,4,3,FIFA World Cup,Kazan,Russia,True
2018-06-30 00:00:00,Uruguay,Portugal,2,1,FIFA World Cup,Sochi,Russia,True
2018-07-01 00:00:00,Russia,Spain,1,1,FIFA World Cup,Moscow,Russia,False
2018-07-01 00:00:00,Croatia,Denmark,1,1,FIFA World Cup,Nizhny Novgorod,Russia,True
2018-07-02 00:00:00,Brazil,Mexico,2,0,FIFA World Cup,Samara,Russia,True
2018-07-02 00:00:00,Belgium,Japan,3,2,FIFA World Cup,Rostov-on-Don,Russia,True
2018-07-03 00:00:00,Sweden,Switzerland,1,0,FIFA World Cup,Saint Petersburg,Russia,True
2018-07-03 00:00:00,Colombia,England,1,1,FIFA World Cup,Moscow,Russia,True
2018-07-05 00:00:00,Malaysia,Fiji,1,0,Friendly,Kuala Lumpur,Malaysia,False
2018-07-06 00:00:00,Uruguay,France,0,2,FIFA World Cup,Nizhny Novgorod,Russia,True
2018-07-06 00:00:00,Brazil,Belgium,1,2,FIFA World Cup,Kazan,Russia,True
2018-07-07 00:00:00,Sweden,England,0,2,FIFA World Cup,Samara,Russia,True
2018-07-07 00:00:00,Russia,Croatia,2,2,FIFA World Cup,Sochi,Russia,False
2018-07-10 00:00:00,France,Belgium,1,0,FIFA World Cup,Saint Petersburg,Russia,True
2018-07-11 00:00:00,Croatia,England,2,1,FIFA World Cup,Moscow,Russia,True
