date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2011-02-09 00:00:00,Malta,Switzerland,0,0,Friendly,Attard,Malta,False
2011-02-09 00:00:00,Mexico,Bosnia and Herzegovina,2,0,Friendly,Atlanta,United States,True
2011-02-09 00:00:00,Morocco,Niger,3,0,Friendly,Marrakech,Morocco,False
2011-02-09 00:00:00,Mozambique,Botswana,1,1,Friendly,Maputo,Mozambique,False
2011-02-09 00:00:00,Namibia,Malawi,1,2,Friendly,Windhoek,Namibia,False
2011-02-09 00:00:00,Netherlands,Austria,3,1,Friendly,Eindhoven,Netherlands,False
2011-02-09 00:00:00,Nigeria,Sierra Leone,2,1,Friendly,Lagos,Nigeria,False
2011-02-09 00:00:00,Norway,Poland,0,1,Friendly,Faro,Portugal,True
2011-02-09 00:00:00,Philippines,Mongolia,2,0,AFC Challenge Cup qualification,Bacolod,Philippines,False
2011-02-09 00:00:00,San Marino,Liechtenstein,0,1,Friendly,Serravalle,San Marino,False
2011-02-09 00:00:00,Scotland,Northern Ireland,3,0,Nations Cup,Dublin,Republic of Ireland,True
2011-02-09 00:00:00,Senegal,Guinea,4,0,Friendly,Dakar,Senegal,False
2011-02-09 00:00:00,South Africa,Kenya,2,0,Friendly,Rustenburg,South Africa,False
2011-02-09 00:00:00,Spain,Colombia,1,0,Friendly,Madrid,Spain,False
2011-02-09 00:00:00,Eswatini,Zambia,0,4,Friendly,Manzini,Eswatini,False
2011-02-09 00:00:00,Sweden,Ukraine,1,1,Cyprus International Tournament,Nicosia,Cyprus,True
2011-02-09 00:00:00,Tanzania,Palestine,1,0,Friendly,Dar es Salaam,Tanzania,False
2011-02-09 00:00:00,Turkey,South Korea,0,0,Friendly,Trabzon,Turkey,False
2011-02-09 00:00:00,Venezuela,Costa Rica,2,2,Friendly,Puerto la Cruz,Venezuela,False
2011-02-14 00:00:00,Bahrain,Kuwait,0,0,Friendly,Riffa,Bahrain,False
2011-02-16 00:00:00,Laos,Taiwan,1,1,AFC Challenge Cup qualification,Vientiane,Laos,False
2011-02-16 00:00:00,Macau,Cambodia,3,2,AFC Challenge Cup qualification,Macau,Macau,False
2011-03-11 00:00:00,Gibraltar,Faroe Islands,3,0,Friendly,Gibraltar,Gibraltar,False
2011-03-15 00:00:00,Mongolia,Philippines,2,1,AFC Challenge Cup qualification,Ulaanbaatar,Mongolia,False
2011-03-16 00:00:00,Argentina,Venezuela,4,1,Friendly,San Juan,Argentina,False
2011-03-16 00:00:00,Botswana,Namibia,1,1,Friendly,Maun,Botswana,False
2011-03-17 00:00:00,Nepal,Bhutan,1,0,Friendly,Pokhara,Nepal,False
2011-03-19 00:00:00,Nepal,Bhutan,2,1,Friendly,Pokhara,Nepal,False
